item_id,norm_clip_id,source_key,source_name,source_family,generated_media_path,paired_real_release_mode,paired_real_media_path,paired_real_source_url,stage1_assigned_reviewers,stage1_real_judgments,stage2_assigned_reviewers,stage2_real_judgments,all_five_judged_real
seedance2::L1-10_L2-10e_0004__scene_001,L1-10_L2-10e_0004__scene_001,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-10_L2-10e_0004__scene_001.mp4,media,media/main/real/L1-10/L1-10_L2-10e_0004__scene_001.mp4,https://www.pexels.com/video/vibrant-parade-at-mexican-huejotzingo-carnival-36214834/,3,3,2,2,True
seedance2::L1-10_L2-10e_0005__scene_001,L1-10_L2-10e_0005__scene_001,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-10_L2-10e_0005__scene_001.mp4,media,media/main/real/L1-10/L1-10_L2-10e_0005__scene_001.mp4,https://www.pexels.com/video/colorful-celebration-at-huejotzingo-carnival-36187015/,3,3,2,2,True
seedance2::L1-10_L2-10e_0015__scene_003,L1-10_L2-10e_0015__scene_003,seedance2,Seedance2.0,closed_source,media/main/generated/seedance2/L1-10_L2-10e_0015__scene_003.mp4,media,media/main/real/L1-10/L1-10_L2-10e_0015__scene_003.mp4,https://www.pexels.com/video/fireworks-display-in-dubai-during-new-year-s-celebrations-14980605/,3,3,2,2,True
wan22_dynamic_seed0::L1-01_L2-01a_0007__scene_005,L1-01_L2-01a_0007__scene_005,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-01_L2-01a_0007__scene_005.mp4,media,media/main/real/L1-01/L1-01_L2-01a_0007__scene_005.mp4,https://www.dvidshub.net/video/892606/damage-plaza-housing-typhoon-khanun,3,3,2,2,True
wan22_dynamic_seed0::L1-01_L2-01a_0012__scene_008,L1-01_L2-01a_0012__scene_008,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-01_L2-01a_0012__scene_008.mp4,media,media/main/real/L1-01/L1-01_L2-01a_0012__scene_008.mp4,https://www.dvidshub.net/video/625765/hurricane-florence-damage-mcb-camp-lejeune,3,3,2,2,True
wan22_dynamic_seed0::L1-01_L2-01a_0012__scene_009,L1-01_L2-01a_0012__scene_009,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-01_L2-01a_0012__scene_009.mp4,media,media/main/real/L1-01/L1-01_L2-01a_0012__scene_009.mp4,https://www.dvidshub.net/video/625765/hurricane-florence-damage-mcb-camp-lejeune,3,3,2,2,True
wan22_dynamic_seed0::L1-01_L2-01a_0012__scene_011,L1-01_L2-01a_0012__scene_011,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-01_L2-01a_0012__scene_011.mp4,media,media/main/real/L1-01/L1-01_L2-01a_0012__scene_011.mp4,https://www.dvidshub.net/video/625765/hurricane-florence-damage-mcb-camp-lejeune,3,3,2,2,True
wan22_dynamic_seed0::L1-02_L2-02a_0014__scene_004,L1-02_L2-02a_0014__scene_004,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-02_L2-02a_0014__scene_004.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0014__scene_004.mp4,https://www.dvidshub.net/video/301800/operation-phantom-fury-combat-footage-marines-and-tanks-fallujah,3,3,2,2,True
wan22_dynamic_seed0::L1-02_L2-02c_0003__scene_009,L1-02_L2-02c_0003__scene_009,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-02_L2-02c_0003__scene_009.mp4,media,media/main/real/L1-02/L1-02_L2-02c_0003__scene_009.mp4,https://www.dvidshub.net/video/985972/1st-maw-holds-elephant-walk-mcas-futenma,3,3,2,2,True
wan22_dynamic_seed0::L1-02_L2-02c_0015__scene_002,L1-02_L2-02c_0015__scene_002,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-02_L2-02c_0015__scene_002.mp4,media,media/main/real/L1-02/L1-02_L2-02c_0015__scene_002.mp4,https://www.dvidshub.net/video/902724/dwight-d-eisenhower-and-gerald-r-ford-csgs-sail-formation-mediterranean-sea,3,3,2,2,True
wan22_dynamic_seed0::L1-02_L2-02d_0003__scene_005,L1-02_L2-02d_0003__scene_005,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-02_L2-02d_0003__scene_005.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0003__scene_005.mp4,https://www.dvidshub.net/video/998318/core26-us-marines-conduct-cold-weather-training-during-arctic-exercise-b-roll,3,3,2,2,True
wan22_dynamic_seed0::L1-04_L2-04d_0011__scene_036,L1-04_L2-04d_0011__scene_036,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-04_L2-04d_0011__scene_036.mp4,media,media/main/real/L1-04/L1-04_L2-04d_0011__scene_036.mp4,https://www.dvidshub.net/video/952285/usar-k9-dogs-conduct-search-missions-pacific-palisades,3,3,2,2,True
wan22_dynamic_seed0::L1-05_L2-05a_0015__scene_007,L1-05_L2-05a_0015__scene_007,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-05_L2-05a_0015__scene_007.mp4,url_only,,https://www.youtube.com/watch?v=TzNX5tJ-OcU,3,3,2,2,True
wan22_dynamic_seed0::L1-05_L2-05a_0015__scene_016,L1-05_L2-05a_0015__scene_016,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-05_L2-05a_0015__scene_016.mp4,url_only,,https://www.youtube.com/watch?v=TzNX5tJ-OcU,3,3,2,2,True
wan22_dynamic_seed0::L1-05_L2-05d_0016__scene_003,L1-05_L2-05d_0016__scene_003,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-05_L2-05d_0016__scene_003.mp4,url_only,,https://www.youtube.com/watch?v=JGRq5OTtQcY,3,3,2,2,True
wan22_dynamic_seed0::L1-05_L2-05e_0015__scene_009,L1-05_L2-05e_0015__scene_009,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-05_L2-05e_0015__scene_009.mp4,url_only,,https://www.youtube.com/watch?v=OGyAXbVH8Qs,3,3,2,2,True
wan22_dynamic_seed0::L1-06_L2-06c_0008__scene_025,L1-06_L2-06c_0008__scene_025,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-06_L2-06c_0008__scene_025.mp4,url_only,,https://www.youtube.com/watch?v=dJ5F2xpmt-Q,3,3,2,2,True
wan22_dynamic_seed0::L1-06_L2-06e_0008__scene_013,L1-06_L2-06e_0008__scene_013,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-06_L2-06e_0008__scene_013.mp4,url_only,,https://www.youtube.com/watch?v=TmtjokysDVc,3,3,2,2,True
wan22_dynamic_seed0::L1-07_L2-07a_0014__scene_002,L1-07_L2-07a_0014__scene_002,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-07_L2-07a_0014__scene_002.mp4,media,media/main/real/L1-07/L1-07_L2-07a_0014__scene_002.mp4,https://www.dvidshub.net/video/745937,3,3,2,2,True
wan22_dynamic_seed0::L1-07_L2-07a_0014__scene_034,L1-07_L2-07a_0014__scene_034,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-07_L2-07a_0014__scene_034.mp4,media,media/main/real/L1-07/L1-07_L2-07a_0014__scene_034.mp4,https://www.dvidshub.net/video/745937,3,3,2,2,True
wan22_dynamic_seed0::L1-07_L2-07b_0004__scene_004,L1-07_L2-07b_0004__scene_004,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-07_L2-07b_0004__scene_004.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0004__scene_004.mp4,https://www.dvidshub.net/video/830346,3,3,2,2,True
wan22_dynamic_seed0::L1-07_L2-07b_0008__scene_009,L1-07_L2-07b_0008__scene_009,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-07_L2-07b_0008__scene_009.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0008__scene_009.mp4,https://www.dvidshub.net/video/829885,3,3,2,2,True
wan22_dynamic_seed0::L1-08_L2-08d_0001__scene_064,L1-08_L2-08d_0001__scene_064,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-08_L2-08d_0001__scene_064.mp4,url_only,,https://www.youtube.com/watch?v=r1R3RDPvPeg,3,3,2,2,True
wan22_dynamic_seed0::L1-08_L2-08d_0001__scene_095,L1-08_L2-08d_0001__scene_095,wan22_dynamic_seed0,Wan2.2,open_source,media/main/generated/wan22_dynamic_seed0/L1-08_L2-08d_0001__scene_095.mp4,url_only,,https://www.youtube.com/watch?v=r1R3RDPvPeg,3,3,2,2,True
wan22_lightning_seed0::L1-01_L2-01a_0005__scene_002,L1-01_L2-01a_0005__scene_002,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-01_L2-01a_0005__scene_002.mp4,media,media/main/real/L1-01/L1-01_L2-01a_0005__scene_002.mp4,https://www.dvidshub.net/video/914127/tornado-sustained-damage-and-clean-up-wright-patterson-air-force-base-2,3,3,2,2,True
wan22_lightning_seed0::L1-01_L2-01b_0012__scene_002,L1-01_L2-01b_0012__scene_002,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-01_L2-01b_0012__scene_002.mp4,media,media/main/real/L1-01/L1-01_L2-01b_0012__scene_002.mp4,https://www.dvidshub.net/video/893990/b-roll-cjtf-50-command-visits-wildfire-devastation,3,3,2,2,True
wan22_lightning_seed0::L1-01_L2-01d_0017__scene_003,L1-01_L2-01d_0017__scene_003,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-01_L2-01d_0017__scene_003.mp4,media,media/main/real/L1-01/L1-01_L2-01d_0017__scene_003.mp4,https://www.dvidshub.net/video/506501/camp-pendleton-flood-areas-aerial-view,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02a_0002__scene_011,L1-02_L2-02a_0002__scene_011,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02a_0002__scene_011.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0002__scene_011.mp4,https://www.dvidshub.net/video/526125/82nd-airborne-paratroopers-follow-iraqi-security-forces-through-liberated-mosul-streets,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02a_0004__scene_022,L1-02_L2-02a_0004__scene_022,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02a_0004__scene_022.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0004__scene_022.mp4,https://www.dvidshub.net/video/32368/insurgents-haifa-street,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02a_0005__scene_007,L1-02_L2-02a_0005__scene_007,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02a_0005__scene_007.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0005__scene_007.mp4,https://www.dvidshub.net/video/27956/controlling-haifa-area-operation,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02a_0005__scene_011,L1-02_L2-02a_0005__scene_011,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02a_0005__scene_011.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0005__scene_011.mp4,https://www.dvidshub.net/video/27956/controlling-haifa-area-operation,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02a_0008__scene_005,L1-02_L2-02a_0008__scene_005,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02a_0008__scene_005.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0008__scene_005.mp4,https://www.dvidshub.net/video/13579/marines-patrol-fallujah-with-iraqi-army,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02a_0008__scene_011,L1-02_L2-02a_0008__scene_011,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02a_0008__scene_011.mp4,media,media/main/real/L1-02/L1-02_L2-02a_0008__scene_011.mp4,https://www.dvidshub.net/video/13579/marines-patrol-fallujah-with-iraqi-army,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02c_0004__scene_009,L1-02_L2-02c_0004__scene_009,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02c_0004__scene_009.mp4,media,media/main/real/L1-02/L1-02_L2-02c_0004__scene_009.mp4,https://www.dvidshub.net/video/976504/us-and-egyptian-armored-operations-and-stinger-live-fire-bright-star-25,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02d_0001__scene_010,L1-02_L2-02d_0001__scene_010,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02d_0001__scene_010.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0001__scene_010.mp4,https://www.dvidshub.net/video/998309/b-roll-task-force-ashland-conducts-counter-landing-defense-during-exercise-cobra-gold-2026,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02d_0001__scene_013,L1-02_L2-02d_0001__scene_013,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02d_0001__scene_013.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0001__scene_013.mp4,https://www.dvidshub.net/video/998309/b-roll-task-force-ashland-conducts-counter-landing-defense-during-exercise-cobra-gold-2026,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02d_0008__scene_010,L1-02_L2-02d_0008__scene_010,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02d_0008__scene_010.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0008__scene_010.mp4,https://www.dvidshub.net/video/965885/us-soldiers-rehearse-saber-guardian-25,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02d_0009__scene_003,L1-02_L2-02d_0009__scene_003,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02d_0009__scene_003.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0009__scene_003.mp4,https://www.dvidshub.net/video/966247/immediate-response-25-live-fire-exercise,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02d_0012__scene_015,L1-02_L2-02d_0012__scene_015,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02d_0012__scene_015.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0012__scene_015.mp4,https://www.dvidshub.net/video/963299/swift-response-25-sky-soldiers-conduct-blank-fire-exercise,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02d_0014__scene_001,L1-02_L2-02d_0014__scene_001,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02d_0014__scene_001.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0014__scene_001.mp4,https://www.dvidshub.net/video/962878/b-roll-force-force-training-swift-response-25,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02d_0014__scene_018,L1-02_L2-02d_0014__scene_018,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02d_0014__scene_018.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0014__scene_018.mp4,https://www.dvidshub.net/video/962878/b-roll-force-force-training-swift-response-25,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02d_0015__scene_004,L1-02_L2-02d_0015__scene_004,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02d_0015__scene_004.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0015__scene_004.mp4,https://www.dvidshub.net/video/945046/parade-celebrates-20-years-nato-restoration-lithuanian-armed-forces,3,3,2,2,True
wan22_lightning_seed0::L1-02_L2-02d_0015__scene_008,L1-02_L2-02d_0015__scene_008,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-02_L2-02d_0015__scene_008.mp4,media,media/main/real/L1-02/L1-02_L2-02d_0015__scene_008.mp4,https://www.dvidshub.net/video/945046/parade-celebrates-20-years-nato-restoration-lithuanian-armed-forces,3,3,2,2,True
wan22_lightning_seed0::L1-03_L2-03a_0010__scene_010,L1-03_L2-03a_0010__scene_010,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-03_L2-03a_0010__scene_010.mp4,media,media/main/real/L1-03/L1-03_L2-03a_0010__scene_010.mp4,https://www.whitehouse.gov/videos/press-secretary-karoline-leavitt-briefs-members-of-the-media-nov-4-2025/,3,3,2,2,True
wan22_lightning_seed0::L1-03_L2-03a_0011__scene_044,L1-03_L2-03a_0011__scene_044,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-03_L2-03a_0011__scene_044.mp4,media,media/main/real/L1-03/L1-03_L2-03a_0011__scene_044.mp4,https://www.whitehouse.gov/videos/press-secretary-karoline-leavitt-briefs-members-of-the-media-oct-23-2025/,3,3,2,2,True
wan22_lightning_seed0::L1-03_L2-03b_0007__scene_007,L1-03_L2-03b_0007__scene_007,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-03_L2-03b_0007__scene_007.mp4,media,media/main/real/L1-03/L1-03_L2-03b_0007__scene_007.mp4,https://multimedia.europarl.europa.eu/en/video/four-years-of-russias-war-of-aggression-against-ukraine-and-european-contributions-to-a-just-peace-and-sustained-security-for-ukraine-meps-debate_I285177,3,3,2,2,True
wan22_lightning_seed0::L1-03_L2-03d_0010__scene_033,L1-03_L2-03d_0010__scene_033,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-03_L2-03d_0010__scene_033.mp4,media,media/main/real/L1-03/L1-03_L2-03d_0010__scene_033.mp4,https://www.whitehouse.gov/videos/president-trump-and-the-first-lady-participate-in-a-windsor-castle-arrival-ceremony/,3,3,2,2,True
wan22_lightning_seed0::L1-04_L2-04a_0004__scene_007,L1-04_L2-04a_0004__scene_007,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-04_L2-04a_0004__scene_007.mp4,media,media/main/real/L1-04/L1-04_L2-04a_0004__scene_007.mp4,https://www.dvidshub.net/video/984823/dc-safe-and-beautiful,3,3,2,2,True
wan22_lightning_seed0::L1-04_L2-04a_0007__scene_005,L1-04_L2-04a_0007__scene_005,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-04_L2-04a_0007__scene_005.mp4,media,media/main/real/L1-04/L1-04_L2-04a_0007__scene_005.mp4,https://www.dvidshub.net/video/968080/b-roll-california-national-guard-supports-security-operations-los-angeles,3,3,2,2,True
wan22_lightning_seed0::L1-04_L2-04a_0007__scene_010,L1-04_L2-04a_0007__scene_010,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-04_L2-04a_0007__scene_010.mp4,media,media/main/real/L1-04/L1-04_L2-04a_0007__scene_010.mp4,https://www.dvidshub.net/video/968080/b-roll-california-national-guard-supports-security-operations-los-angeles,3,3,2,2,True
wan22_lightning_seed0::L1-04_L2-04a_0010__scene_020,L1-04_L2-04a_0010__scene_020,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-04_L2-04a_0010__scene_020.mp4,media,media/main/real/L1-04/L1-04_L2-04a_0010__scene_020.mp4,https://www.dvidshub.net/video/792081/minnesota-guardsmen-provide-security-brooklyn-center-police-department,3,3,2,2,True
wan22_lightning_seed0::L1-05_L2-05a_0019__scene_005,L1-05_L2-05a_0019__scene_005,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-05_L2-05a_0019__scene_005.mp4,url_only,,https://www.youtube.com/watch?v=3TA8VWF2O8k,3,3,2,2,True
wan22_lightning_seed0::L1-05_L2-05e_0025__scene_008,L1-05_L2-05e_0025__scene_008,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-05_L2-05e_0025__scene_008.mp4,url_only,,https://www.youtube.com/watch?v=qCbtWKa4m1Q,3,3,2,2,True
wan22_lightning_seed0::L1-06_L2-06a_0006__scene_008,L1-06_L2-06a_0006__scene_008,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-06_L2-06a_0006__scene_008.mp4,url_only,,https://www.youtube.com/watch?v=faus3Ff9deQ,3,3,2,2,True
wan22_lightning_seed0::L1-06_L2-06c_0006__scene_008,L1-06_L2-06c_0006__scene_008,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-06_L2-06c_0006__scene_008.mp4,url_only,,https://www.youtube.com/watch?v=9smwQFJB680,3,3,2,2,True
wan22_lightning_seed0::L1-06_L2-06d_0008__scene_012,L1-06_L2-06d_0008__scene_012,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-06_L2-06d_0008__scene_012.mp4,url_only,,https://www.youtube.com/watch?v=UqY8f6MGQGk,3,3,2,2,True
wan22_lightning_seed0::L1-06_L2-06e_0008__scene_013,L1-06_L2-06e_0008__scene_013,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-06_L2-06e_0008__scene_013.mp4,url_only,,https://www.youtube.com/watch?v=TmtjokysDVc,3,3,2,2,True
wan22_lightning_seed0::L1-07_L2-07a_0014__scene_002,L1-07_L2-07a_0014__scene_002,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-07_L2-07a_0014__scene_002.mp4,media,media/main/real/L1-07/L1-07_L2-07a_0014__scene_002.mp4,https://www.dvidshub.net/video/745937,3,3,2,2,True
wan22_lightning_seed0::L1-07_L2-07b_0006__scene_013,L1-07_L2-07b_0006__scene_013,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-07_L2-07b_0006__scene_013.mp4,media,media/main/real/L1-07/L1-07_L2-07b_0006__scene_013.mp4,https://www.dvidshub.net/video/829884,3,3,2,2,True
wan22_lightning_seed0::L1-07_L2-07d_0015__scene_004,L1-07_L2-07d_0015__scene_004,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-07_L2-07d_0015__scene_004.mp4,media,media/main/real/L1-07/L1-07_L2-07d_0015__scene_004.mp4,https://www.dvidshub.net/video/744184,3,3,2,2,True
wan22_lightning_seed0::L1-08_L2-08a_0002__scene_041,L1-08_L2-08a_0002__scene_041,wan22_lightning_seed0,Wan2.2-Lightning,open_source,media/main/generated/wan22_lightning_seed0/L1-08_L2-08a_0002__scene_041.mp4,url_only,,https://www.youtube.com/watch?v=hS1YqcewH0c,3,3,2,2,True
